TestId,Protocol,TestDate,Location,DeviceOperator,KitOperator,DeviceId,KitId,KitLot,Usage,Input,InputGroup,InputC,Result,AsExpected,Well1,Well2,Well3,Well4,Well5,ResultComment
2022-06-22_NABITA011.11_1,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.11,INSC20306,2.0322,Device check - NTC test,Negative NasalW,Negative,0,Negative,Yes,68.6,7.1,6.2,22.6,20.1,
2022-06-22_NABITA011.11_2,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.11,INSC20282,2.0322,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,178.1,96,104.2,278,324.5,
2022-06-22_NABITA010.10_3,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA010.10,INSC20304,2.0322,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,159.9,115.2,112.8,159.1,232.9,
2022-06-30_NABITA002.45_1,S2R,6/30/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.45,INSC20285,2.0322,ADF Update Check (1.2 GUI) - NTC test,Negative NasalW,Negative,0,Negative,Yes,120.3,16.1,31.2,27.3,11.5,
2022-06-30_NABITA012.7_1,S2R,6/30/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.7,INSC20289,2.0322,ADF Update Check (1.2 GUI) - NTC test,Negative NasalW,Negative,0,Negative,Yes,165.2,8,6.5,55.7,86.2,
2022-06-30_NABITA014.4_1,S2R,6/30/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.4,INSC20294,2.0322,ADF Update Check (1.2 GUI) - NTC test,Negative NasalW,Negative,0,Negative,Yes,110.8,8.6,13.9,15.1,19.3,
2022-07-05_NABITA002.45_1,S2R,7/5/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.45,INSC20287,2.0322,ADF Update Check (1.2 GUI) - PC test,Positive - HE0063S,Positive,"100,000",Positive,Yes,189.4,83.2,154.1,175.5,133.6,
2022-07-05_NABITA012.7_1,S2R,7/5/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.7,INSC20288,2.0322,ADF Update Check (1.2 GUI) - PC test,Positive - HE0063S,Positive,"100,000",Positive,Yes,213.9,81.1,90.1,267.5,304.2,
2022-07-05_NABITA014.4_1,S2R,7/5/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.4,INSC20291,2.0322,ADF Update Check (1.2 GUI) - PC test,Positive - HE0063S,Positive,"100,000",Positive,Yes,182.9,126,140.7,120.4,133.1,
2022-07-21_NABITA014.10_1,S2R,7/21/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.10,INSC20290,2.0322,Device check after device deep cleaning for MTB contamination issue; also serves as device release (EC),Negative NasalW,Negative,0,Negative,Yes,161.4,28.4,39.5,96.2,42.2,
2022-07-21_NABITA002.46_1,S2R,7/21/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.46,INSC20307,2.0322,Device check after device deep cleaning for MTB contamination issue; also serves as device release (EC),Negative NasalW,Negative,0,Negative,Yes,168.2,16.6,25.9,15.5,24.9,
2022-07-21_NABITA014.10_2,S2R,7/21/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.10,INSC20284,2.0322,Device check after device deep cleaning for MTB contamination issue; also serves as device release (EC) ,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,99.4,74.8,83.3,49.4,82.4,
2022-07-21_NABITA002.46_2,S2R,7/21/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.46,INSC20300,2.0322,Device check after device deep cleaning for MTB contamination issue; also serves as device release (EC),Positive - GINW7.65K,Positive,"7,650",Positive,Yes,142,91.9,62.3,63.9,69.3,
2022-07-21_NABITA012.12_1,S2R,7/21/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.12,INSC20286,2.0322,Device check after device deep cleaning for MTB contamination issue; also serves as device release (EC),Negative NasalW,Negative,0,Negative,Yes,157.4,13,4,28.8,44.9,
2022-07-26_NABITA010.11_1,UT,7/26/2022,CXL,Kristina Ceres,Kristina Ceres,NABITA010.11,NBSC20111,51921001,User test - old Ximedica kit,Negative,Negative,0,Invalid,No,3,4.4,1.8,4.4,3.5,Invalid result due to PC well not filled during transfer step due to user error
2022-07-26_NABITA008.13_1,UT,7/26/2022,CXL,Kristina Ceres,Kristina Ceres,NABITA008.13,NBSC20400,40402.0322,User test,Negative,Negative,0,Negative,Yes,94.7,11.7,1,1,14.5,"PD3 and PD4 low signal reading, possibly due to sensor issue"
2022-07-27_NABITA003.46_1,S2R,7/27/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA003.46,INSC20280,2.0322,ADF Check (1.2 GUI) - NTC Test,Negative NasalW,Negative,0,Negative,Yes,75.6,12.5,10.5,76.3,12.1,"Steady increase in mvs for PD4 between 4-18 minutes, but resulted as negative"
2022-07-27_NABITA011.12_1,S2R,7/27/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.12,INSC20283,2.0322,ADF Check (1.2 GUI) - NTC Test,Negative NasalW,Negative,0,Positive,No,215.5,170,146,367,447.8,Odd curve morphology; Cartridge heater broken - reagent background fluorescence is higher at lower temperature
2022-07-27_NABITA010.11_1,S2R,7/27/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA010.11,INSC20299,2.0322,ADF Check (1.2 GUI) - NTC Test,Negative NasalW,Negative,0,Negative,Yes,92,16.2,72.7,10.2,12.5,
2022-07-27_NABITA003.46_2,S2R,7/27/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA003.46,INSC20292,2.0322,ADF Check (1.2 GUI) - PC Test,Positive - HE0063S,Positive,"100,000",Positive ,Yes,108,74.2,79.4,247.4,247.7,
2022-07-27_NABITA008.13_2,S2R,7/27/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.13,INSC20296,2.0322,ADF Check (1.2 GUI) - PC Test,Positive - HE0063S,Positive,"100,000",Positive,Yes,203.1,224.7,57.6,208.4,275.7,"PD3 and PD4 low signal reading, possibly due to sensor issue"
2022-07-27_NABITA010.11_2,S2R,7/27/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA010.11,INSC20329,2.0322,ADF Check (1.2 GUI) - PC Test,Positive - HE0063S,Positive,"100,000",Positive,Yes,184,100.4,88.7,244.3,221.7,
2022-07-28_NABITA004.32_1,S2R,7/28/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.32,INSC20293,2.0322,ADF Check (1.2 GUI) - NTC Test,Negative NasalW,Negative,0,Negative,Yes,92.1,15.1,22.2,18.1,12.4,
2022-07-28_NABITA008.13_1,S2R,7/28/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.13,INSC20295,2.0322,ADF Check (1.2 GUI) - NTC Test,Negative NasalW,Negative,0,Negative,Yes,93.3,24.1,19.9,1,27,"PD3 and PD4 low signal reading, possibly due to sensor issue"
2022-07-28_NABITA011.13_1,S2R,7/28/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.13,INSC20301,2.0322,ADF Check (1.2 GUI) - NTC Test,Negative NasalW,Negative,0,Negative,Yes,125.9,7.4,5.6,18.8,14.8,
2022-07-28_NABITA015.9_1,S2R,7/28/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA015.9,INSC20330,2.0322,ADF Check (1.2 GUI) - NTC Test,Negative NasalW,Negative,0,Invalid,No,11.2,56.1,14.6,41.2,45.2,"False-positive amp for PD2: steady increase from 4-14 minutes and was not caught by GUI 1.2, since > 12.5 min. timeframe; Investigating PD1 for possible sensor specific issue"
2022-07-28_NABITA004.32_2,S2R,7/28/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.32,INSC20308,2.0322,ADF Check (1.2 GUI) - PC Test,Positive - HE0063S,Positive,"100,000",Positive,Yes,88.5,56.3,80.5,116.4,152.7,
2022-07-28_NABITA011.13_2,S2R,7/28/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.13,INSC20309,2.0322,ADF Check (1.2 GUI) - PC Test,Positive - HE0063S,Positive,"100,000",Positive,Yes,180.9,78.6,69.8,258,320.9,
2022-08-02_NABITA009.16_1,S2R,8/2/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA009.16,NBSC20126,,,Negative,Negative,0,Invalid,,9.6,34.3,9.7,18.8,13.6,
2022-08-02_NABITA009.16_2,S2R,8/2/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA009.16,NBSC20125,,,Negative,Negative,0,Invalid,,9.1,8,16.2,26.1,16.7,
2022-08-02_NABITA009.16_3,S2R,8/2/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA009.16,NBSC20404,,,Negative,Negative,0,Invalid,,26.3,11.4,8.4,10.9,17.2,
2022-08-03_NABITA009.18_1,S2R,8/3/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA009.18,NBSC20401,,,Negative,Negative,0,,,64.4,7.8,8.2,10.9,13.7,
2022-08-03_NABITA009.18_2,S2R,8/3/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA009.18,NBSC20351,,Mid run Drop Test,Negative,Negative,0,,,122.8,32.4,50.1,54.4,54.3,
2022-08-03_NABITA009.18_3,S2R,8/3/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA009.18,NBSC20405,,Post Drop Test,Negative,Negative,0,,,,,,,,
2022-08-04_NABITA003.46_1,S2R,8/4/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA003.46,INSC20303,2.0322,Device release (PA) - Early call PC,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,88.9,61.2,82.3,221.9,158.5,
2022-08-04_NABITA004.32_1,S2R,8/4/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.32,INSC20312,2.0322,Device release (PA) - Early call PC,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,114.6,99.6,29.1,37.7,46.9,
2022-08-04_NABITA011.13_1,S2R,8/4/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.13,INSC20317,2.0322,Device release (PA) - Early call PC,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,99.1,30.6,65.1,181,204.1,
2022-08-04_NABITA012.13_1,S2R,8/4/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.13,INSC20316,2.0322,Device release (PA) - Early call PC,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,64.2,43.1,47.3,117.5,218.7,
2022-08-04_NABITA003.46_2,S2R,8/4/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA003.46,INSC20313,2.0322,Device release (PA) - Early call NTC,Negative NasalW,Negative,0,Negative,Yes,112.3,9.5,9,26.3,44.4,
2022-08-04_NABITA004.32_2,S2R,8/4/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.32,INSC20298,2.0322,Device release (PA) - Early call NTC,Negative NasalW,Negative,0,Negative,Yes,60.5,7.6,8.4,16.3,13.3,
2022-08-04_NABITA011.13_2,S2R,8/4/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.13,INSC20329,2.0322,Device release (PA) - Early call NTC,Negative NasalW,Negative,0,Negative,Yes,,,,,,
